,key,Brewery Key,Style Key,Description,ABV,Ave Rating,Min IBU,Max IBU,Astringency_customer,Body_customer,Alcohol_customer,Bitter_customer,Sweet_customer,Sour_customer,Salty_customer,Fruits_customer,Hoppy_customer,Spices_customer,Malty_customer,Astringency_description,Body_description,Alcohol_description,Bitter_description,Sweet_description,Sour_description,Salty_description,Fruits_description,Hoppy_description,Spices_description,Malty_description
760,3387,612,78,Made with Connecticut grown ingredients including sweet gale from our land spruce tips from Tiny Acre Farm Woodstock CT Thrall Family Malt Windsor CT Fox Hollow Hops Colchester CT and our own well water Fermented and foeder aged with combination of our own house culture and Voss kveik unique Norwegian farmhouse yeast strain ,5.5,4.36,0,0,11,6,2,9,10,27,0,22,12,4,5,0,0,0,0,1,1,0,0,1,0,0
761,3388,385,78,Unhopped wild sour ale with foraged herbs and flowers refermented with chardonnay grapes and aged year in white wine barrels ,6.0,3.94,0,0,2,1,0,1,2,5,0,5,4,4,1,0,0,0,0,1,1,0,1,1,0,0
762,3392,536,78,Barrel aged old ale style gruit with chaga mushrooms and maple syrup ,8.0,4.04,0,0,0,0,7,2,9,2,0,1,5,5,6,0,0,0,0,1,0,0,0,0,0,1
763,3396,521,78,Dragonmead uses heather tips imported from Scotland to create this unusual brew Its malty sweet aroma does not disappoint Chocolate Malt imparts great deal of the flavor of this beer but does not over power the finish which is defined by the powdery dryness of the heather All in all malty brew with very clean finish ,4.6,3.87,0,0,9,9,2,3,15,4,0,7,8,2,21,1,0,0,0,1,0,0,0,0,0,1
764,3399,536,78,A ribald Imperial Pale Gruit with his and hers aphrodisiacs Yohimbe bark from Africa Muira Puama from South America and domestic Damiana for everyone else ,8.3,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,3401,443,79,Brewed with roasted Kintoki Sweet Potatoes from Saitama Japan This imperial Amber is rich and smooth bodied in style perfectly balanced with earthy hop bitterness With the aroma of caramel sweet potato and hops Beniaka delivers on all senses Because of the use of sweet potato as secondary ingredient Japanese laws classify Coedo Beniaka as Happoshu malt beverage ,7.0,3.49,0,0,10,51,7,34,129,8,0,15,45,6,85,0,1,0,1,1,0,0,0,1,0,1
766,3418,1031,79,Our innovative brew is produced with higher alcohol content sharp dry accent and rich malt flavor With newly matured taste this is the SPECIAL ,6.0,3.08,0,0,3,2,2,1,3,0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,1
767,3427,736,79,Blueberry and cherries from Yoichi Hokkaido are used in this fine ale The tart cherry notes work in perfect harmony with the refreshing blueberry sweetness Malt PaleHops Fuggle Kent Golding ,5.0,4.16,0,0,0,0,0,6,6,2,0,8,6,0,2,0,0,0,0,1,1,0,1,0,0,0
768,3429,736,79,European Pears grown in Yoichi Hokkaido are used to compliment the clear lineage of lager beer with sweet fragrance that lingers Better than any cider Malt PilsnerHops Perle Hersbrucker ,5.0,3.7,0,0,4,5,3,3,4,5,0,14,3,0,3,0,0,0,0,1,1,0,1,0,0,0
769,3430,736,79,The Yamanashi peaches brewed into this delicious award winning wheat beer are so sweet and juicy you won be able to put this one down Malt PaleHops Fuggle Kent Golding ,5.0,4.03,0,0,0,7,2,6,22,4,0,23,9,0,5,0,0,0,0,1,0,0,1,0,0,1
770,3432,736,79,The specialty local fruit of Hokkaido red meat Dream Melons are used to produce this exotic fruit beer characterized by sweet overtones of honeydew and cantaloupe Malt PaleHops Fuggle Kent Golding ,5.0,4.08,0,0,1,3,0,6,26,8,0,28,6,0,3,0,0,0,0,1,1,0,1,0,0,0
771,3433,525,79,Dry tart and decisively unique Shokunin koji ale is delicate ale of mixed fermentation Using koji special rice mould and traditional sake yeast with no bittering hops added boasts aromatic notes of stone fruit and citrus This sake beer hybrid features koji rice and sake yeast The result is dry slightly tart easy drinking koji ale ,5.4,3.81,0,0,5,2,2,5,2,13,0,15,5,0,15,1,0,1,1,1,1,0,1,1,0,1
772,3434,736,79,Refreshingly cool taste produced with freshly squeezed lemon juice from Japanese Hiroshima Lemons fermented and bottled as the perfect thirst quencher no matter what season Malt PaleHops Fuggle Kent Golding ,5.0,3.79,0,0,11,3,5,6,10,32,0,28,6,0,4,1,0,1,0,1,1,0,1,0,0,0
773,3437,736,79,Brewed using honey and apples from Yoichi Hokkaido this cider like beer has an incredibly crisp taste that sure to leave you wanting more Malt PaleHops Fuggle Kent Golding ,5.0,3.52,0,0,10,4,2,6,25,19,0,24,6,0,7,1,0,0,0,1,1,0,1,0,0,1
774,3450,736,79,Our unique Yuzu Lager is brewed with Yuzu from the village of Umaji in Kochi Japan village famous for popularizing this tantalizing fruit Malt PilsnerHops Fuggle Kent Golding ,5.0,3.92,0,0,0,0,0,6,2,6,0,6,6,0,2,0,0,0,0,1,1,0,1,0,0,0
775,3451,515,80,This sweet yet dry beer is made with ingredients found in year old drinking vessels from the tomb of King Midas Somewhere between wine and mead Midas will please the chardonnay and beer drinker alike IBU ,9.0,3.76,5,40,18,33,11,15,128,42,1,77,31,13,62,1,0,0,0,1,0,0,0,0,0,0
776,3452,1240,80,Swedish flags are fairly common sight in our part of the country Holiday parties often have warm concoctions of spices and booze at the ready to knock the ice off of toes while raising spirits We were inspired by Glögg party deciding on the spot to brew beer that pays tribute to this Nordic tradition XMAS ale combines traditional brewing ingredients with figs orange peels cardamom cinnamon clove and ginger root It a holiday addition to the X line and another reason to toast to the season but unlike Glögg we recommend serving this one chilled ,8.0,3.74,5,40,8,27,30,19,44,36,0,52,11,141,35,0,0,1,1,1,1,0,1,0,1,0
777,3453,515,80,Let travel back in time again for another Dogfish Head Ancient Ale Midas Touch was our first foray and Theobroma our most recent Our destination is years ago in Northern China Preserved pottery jars found in the Neolithic villiage of Jiahu in Henan province have revealed that mixed fermented beverage of rice honey and fruit was being produced that long ago right around the same time that barley beer and grape wine were beginning to be made in the Middle East Fast forward to Molecular archaeologist Dr Patrick McGovern of the University of Pennsylvania Museum of Archaeology and Anthropology calls on Dogfish Head to re create another ancient beverage and Chateau Jiahu is born In keeping with historic evidence Dogfish brewers use brown rice syrup orange blossom honey muscat grape barley malt and hawthorn berry The wort is fermented for about month with sake yeast until the beer is ready for packaging IBU ,10.0,3.79,5,40,16,24,33,12,145,68,0,96,23,8,64,0,0,1,0,1,1,0,1,1,0,1
778,3455,1159,80, Ingredients Malts Northwest Harrington Crystal Triumph Maier Munich Hops Styrian Golding Amarillo Specialty Juniper berries Rogue Yeast Water Rogue Pacman Yeast Free Range Coastal Water º PLATO IBU AAº Lovibond ,5.3,3.62,5,40,10,30,11,53,44,37,4,58,80,13,55,0,0,0,0,1,0,0,1,0,0,0
779,3456,286,80,Agave complements the refreshingly light quality of our wheat and adds subtle note of flavor that expands this beer uplifting taste profile It is familiar yet creative ,4.2,3.43,5,40,37,23,27,4,33,29,2,25,16,5,56,0,0,0,0,0,0,0,0,0,0,1
780,3457,515,80,This beer is based on beverage that may have been enjoyed by the Etruscans of Ancient Italy around BC strong ale containing an Italian heirloom grain called Cappelli Senatore along with pomegranate juice raisins and hazelnut flour together with types of honey chestnut wildflower and clover Spiced with several hop flowers Gentian root and tree resin think Myrrh in the kettle ,8.5,3.74,5,40,16,22,25,17,113,53,1,85,53,24,55,0,0,1,1,1,0,0,1,1,0,1
781,3458,215,80,Rosée Hibiscus is delicate wheat beer with floral and lightly acidic character Its beautiful pink colour comes from the hibiscus flowers used in the brewing process perfumed aroma invokes fresh pink grapefruit and the pleasing texture persists nicely refreshing quenching ale perfect for hot summer days nights ,5.9,3.87,5,40,19,39,8,7,61,57,0,46,114,23,44,1,0,0,0,0,1,0,1,1,0,1
782,3459,591,80,Skillful in shallow waters yet adept when it becomes deep and rough Dead Rise boats were specifically crafted to navigate the unique waters of the Chesapeake Our Dead Rise summer ale brewed with OLD BAY was brewed to support True Blue groundbreaking initiative to support the Maryland Blue Crab industry Malt ProprietaryHop ProprietaryYeast ProprietaryBrewed with Old Bay Seasoning and Lemon IBU ,5.6,3.64,5,40,29,32,12,36,24,52,10,59,61,93,67,0,0,0,0,0,0,0,0,0,0,0
783,3460,515,80,For this ambitious liquid time capsule we used ingredients and traditions plucked from Egyptian hieroglyphics Ta Henket is brewed with an ancient form of wheat and loaves of hearth baked bread and it flavored with chamomile dom palm fruit and Middle Eastern herbs To ferment this earthy ancient ale Sam and friends traveled to Cairo set out baited petri dishes and captured native Egyptian saccharomyces yeast strain IBU ,4.5,3.45,5,40,7,25,15,10,80,56,2,46,55,26,60,0,0,1,0,1,1,0,1,1,0,1
784,3462,1139,80,Formerly Rosie and Hibiscus Wheat Tart summer ale infused with lbs of Hibiscus flowers and touch of orange peel Her sexy pink hue leaves her to be desired ,5.8,3.53,5,40,12,21,7,23,60,51,3,55,94,8,37,0,0,0,1,0,1,0,1,1,0,0
785,3463,1479,80,Based on Franklin original recipe which called for barley molasses and essence of spruce our Tavern Spruce is as approachable and engaging as was the man himself We source blue spruce clippings from local organic farmer steeping them in the kettle to create this one of kind deep amber ale ,5.0,3.62,5,40,7,24,11,24,37,3,1,16,86,12,62,0,0,0,1,1,0,0,1,1,0,1
786,3464,804,80,Marketed as Real Ginger Brew in the USA Ginger Ale is brewed using fresh fragrant raw ginger Malts Marris Otter Munich Crystal ChocolateHops Chinook Perle Styrian GoldingAdjuncts raw ginger ,8.0,3.66,5,40,14,23,25,22,56,11,1,15,28,105,61,1,0,0,0,0,0,0,0,0,1,0
787,3465,68,80,This spiced amber wheat ale is our celebration of the arrival of Autumn Using the finest malted barley and small amount of wheat for mouthfeel Jaw Jacker displays brilliant orange amber color despite the absence of pumpkin in the recipe The addition of cinnamon all spice and nutmeg in the exact proportions of family pumpkin pie recipe creates refreshingly spicy season brew ,6.5,3.32,5,40,8,42,8,11,22,25,0,85,16,123,53,0,0,0,0,0,1,0,1,0,1,1
788,3466,451,80,Coney Island Hard Root Beer is new twist on an old favorite With hints of vanilla licorice and birch this root beer will bring you back to the boardwalk ,5.8,3.67,5,40,2,25,29,6,40,1,1,3,6,26,19,0,0,0,0,0,0,0,0,0,1,0
789,3467,773,80,We honor our Pops with this beer His vision built the Leisure Time ice brand decades ago and inspired us to build Jack Abby as family business Leisure Time Lager is brewed with wheat and blend of spices including lemongrass coriander orange peel and chamomile subtle spiciness balances the citrusy and floral hops added to the whirl and hopback Relax and enjoy Leisure Time Lager uses locally grown wheat from MA IBU ,4.8,3.76,5,40,34,44,5,15,39,73,2,81,47,37,68,0,0,0,1,0,1,0,1,1,1,1
790,3469,48,80,Fresh organic orange zest and cracked coriander complement the orange blossom honey used in this ale Like mountain breeze through the citrus trees OG IBU ,6.5,3.46,5,40,14,38,6,38,100,97,0,112,77,17,80,0,0,0,1,1,1,0,1,1,0,1
791,3470,990,80,Our exploration into the flavors of mole the legendary sauce of central Mexico Malty aroma and rich cocoa laden body laced with an invigorating tinge of dries chilies and coffee ,10.0,3.56,5,40,11,106,43,56,132,34,0,47,29,100,128,0,1,0,1,0,0,0,0,0,1,1
792,3471,1209,80,Applehead is crisp refreshing wheat ale with delightful apple aroma and subtle cinnamon flavor ,4.5,3.15,5,40,26,22,6,4,114,105,0,109,7,52,47,1,0,0,0,1,1,0,1,0,1,1
793,3472,456,80,This amber ale is crafted with ginger and molasses to capture the familiar taste of gingerbread on cold winter night Created in collaboration with our fans Gingerbread Spiced Ale combines ginger molasses and winter spices for slight caramel sweetness ,5.9,3.31,5,40,5,28,10,33,39,6,0,8,26,91,90,0,0,0,1,1,0,0,0,0,1,1
794,3473,164,80,This Egyptian inspired brew is spiced with ginger myrrh and orange peel very complex ,6.8,4.03,5,40,18,32,21,26,54,57,0,63,48,60,56,0,0,0,1,0,1,0,1,0,1,0
795,3474,166,80, IBU ,6.0,3.43,5,40,8,31,6,19,13,9,0,12,12,68,68,0,0,0,0,0,0,0,0,0,0,0
796,3475,458,80,Gold Medal Winner at Great American Beer Fest Herb and Spice Category rich black ale with roasted malt flavors blended with bittersweet chocolate our own blend of three Mexican chili peppers and cinnamon ,7.0,3.94,5,40,5,103,25,24,66,8,0,7,10,152,77,0,1,0,1,1,0,0,0,1,1,1
797,3476,1240,80,The scent of our brewery on brew days is irresistible Akin to the morning first brewed batch of perfectly roasted coffee the aromas envelope you and cause the corners of your lips to curl into the slightest unconscious smile In this brew lightly toasted malts with subtly spicy hops blend into cinnamon flavors and creamy lactose sugar Their coalescence is so uncannily close to fresh baked cinnamon rolls that it was impossible to name this beer anything other than Cinnamon Roll Imperial Ale Pairs perfectly with eggs benedict at brunch after dinner or next to the fire for an unforgettable nightcap ,8.6,4.04,5,40,5,38,14,16,61,13,0,16,13,85,56,1,1,0,1,1,1,0,0,1,1,1
798,3477,709,80,It took while for us to come up with UFO beer that could withstand the darkest days of the year but the warmth of ginger combined with the seasonal spice of cinnamon and clove form perfect companion for visit to Gingerland Brewed not Baked Poured not sliced Inspired by classic tale Deliciously spiced Welcome to Gingerland ,5.2,3.27,5,40,17,31,14,5,39,30,0,25,16,125,85,0,0,1,0,0,0,0,0,0,1,0
799,3478,1246,80,This is fermented malt beverage meaning it is pretty much beer but it tastes just like root beer The ABV brew has tinge on malt flavor on the finish other than that it tastes just like soda ,5.0,3.37,5,40,3,18,25,4,22,6,0,1,5,20,15,0,0,1,0,0,1,0,0,0,0,1
800,3479,118,80,Our first unfiltered offering Summer Swelter Ale is the perfect warm weather beer Summer Swelter Ale is light and refreshing while still keeping your taste buds interested The malt base features hefty dose of wheat for big fluffy head and soft round body yet keeps the beer drinkable even during the dog days The light malt character is more than balanced by blend of citrusy American hops giving Swelter crisp bitterness without being overpowering The hoppy citrus aroma complements the ingredients that make this beer so unique lemon and lime peel Kaffir lime leaves and lemongrass provide an subtle yet unmistakeable floral nose and just touch of bracing tartness taking the refreshment of Swelter to the next level ,4.7,3.51,5,40,22,48,9,54,11,106,0,101,71,8,45,1,1,1,1,0,1,0,1,1,0,1
